UID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
B4,27.4535806,3212.5301295431814,3253.3002474313244,3154.687334082702,3253.6687572847036,3455.0650787358477,3542.4515910078485,3559.014901789358,3496.562129718058,3377.942519466235,3450.047417510128,3494.7139565654843,3468.6779672812554,2573.5048668731356,36.336898410396635,1747.4150172575014,3025.9364572358786,2956.559970266275,2553.4551886939475,2394.4915024513007,2483.8742559622056,2520.757571165804,1734.94339693786,2676.2806877828034,36.336898410396635,36.336898410396635,36.336898410396635,2506.1165862507632,2967.6539992417006,2812.467227183968,744.1102713477551,2033.1854509049915,2538.443933220438,2817.409501265566,3121.4551816932217,3206.8973163661076,3489.1514433234383,3604.0692316174577,3246.658625935206,3542.2534266572984,3252.1810514394956,2561.3138271010193,2713.079537463579,2625.597329796872,2371.7546095776206,2628.7796243828625,2729.923719474638,2940.798842880235,3281.094133836133,2984.157044086083,3029.6722216458943,2831.016525582187,3568.344756017714,3407.9788699284863,3346.958358719361,3464.5646923671393,3167.2528262386627,3361.377881092033,3300.9716171555738,3242.758531270976,3216.548075381376,3096.9065341861196,2635.1290526006046
B5,35.5807128,4183.170333774438,4312.496797485688,4191.607227431934,4157.400377946698,5119.963092898057,5512.001110618749,5551.598711145419,5131.465144901384,5158.869682206785,5164.545516657891,5203.169091581676,5024.839792144887,3972.3131773394516,58.14209699861856,1909.1664417821655,4233.81538303757,4097.072317951124,3014.457245222269,1809.2883658263024,2912.1710025009565,3165.4837869960197,933.682715216912,3459.465857038337,57.047995735089344,58.14209699861856,57.36013514360721,3506.189820177903,4240.1875119424085,3346.6407937247623,58.14209699861856,1755.3114398583257,2126.3639983874514,3670.844455407365,4184.080743326478,4433.332393873705,4724.261557005229,4963.633522122092,4499.262048667279,4915.021569033392,3954.0364499558896,2125.8868224309745,2737.5363016155393,2789.0283160381173,2141.3464806493316,3048.975282113983,3256.0572043676557,3848.8374297060654,3890.943150475621,3426.4233555816472,3877.5634541042646,3542.5109579250507,4483.918070791475,4576.33883809751,4096.179176703512,4154.636193707305,3896.2903589856905,3964.7715702188907,4143.993627973213,3937.4224124140546,3818.4364826247706,3739.669762835624,2487.986412992307
B6,32.59639342,1094.2414694848346,1084.1946575587428,996.1814883455372,1027.9097953117475,1096.3561404419254,1147.3830206553844,1189.820483087267,1097.2029470387727,1066.80876879276,1087.8420176879524,1089.9591026674718,1152.4285040983,1047.0117749250253,10.834422018650601,1036.0519367751144,1028.147948557646,905.3479296392513,814.3633750561299,797.8234431431656,786.5239864746453,815.1670836629442,812.5413888837147,846.8153856104248,749.2753634316829,10.834422018650601,10.834422018650601,812.6768098039323,911.3162452054928,827.4292073966047,138.48381824893585,630.3002428126912,566.4149498686936,847.0210748425856,962.5193839233258,1025.278672318429,1096.9734265938332,1163.461561195564,1084.9444770659818,1114.0249620272132,1002.5347072409731,429.8459663780647,178.79082446393028,652.6962085773046,680.8774725308547,718.5059221441519,748.7362819341495,763.9757488466817,882.3968712663587,794.7350103371052,801.1488345731249,759.9498734828534,997.3971631883131,1023.3905423741745,1000.1333711749651,992.9016656903696,905.6618406420282,936.8193178894779,980.8531251191635,887.3581778799703,912.3779229515653,877.8090189192799,505.76745196440015
B8,26.8537398,1951.7138461491372,1935.7672350923892,1922.6181123901881,1974.1293617991596,1931.6443178338254,2062.660844121381,2081.1693450128164,1944.6906765274025,1998.4438770816912,1953.2967833902537,2080.715873913347,2075.0428498453066,1078.0757115080487,20.514717859214628,1738.006442183575,1888.504281577804,1775.4480400892178,1646.4446558312497,1558.1292701581228,1510.3122256651382,1572.3088350649375,1582.6604621519741,1577.876676648856,257.761358632488,139.9076375369548,20.514717859214628,1525.5755711282625,1743.8972895929073,1632.6128705559413,334.549006977219,1239.579653683808,1389.230191056037,1518.1264720360336,1648.5796416526252,1724.1712885077513,1854.626121439278,1999.6820177057111,1793.0817812532387,2012.619238231633,1877.148056052977,1540.680974428065,1608.450510673676,1529.720742483689,1386.1712238611728,1465.7184223289455,1579.3281145571575,1677.6773741442387,1870.7873384595923,1811.8278681309405,1726.4162324915794,1652.5708691019406,2039.4984397140843,1974.3643738369096,1852.0883987645284,1921.423813389557,1770.0083632300923,1840.264794978143,1868.9081465510087,1810.3733155171592,1760.869094210676,1849.1646146557407,1464.9036825416085
B9,22.47987141,2014.7795181324586,2045.1091053316718,2003.3814569057831,2040.145683673593,2010.7540223325525,2137.3505168239017,2185.2405437583925,2104.5922701458176,2066.577814567348,2090.6172705794147,2133.5738032419345,2188.9854006568366,859.6731574373619,23.93355031702526,1776.4933275619783,1969.8098077730351,1852.4305044070102,1627.6940535127237,1203.3376791860505,1488.2258414572304,1546.9400823870617,1495.936456826303,1602.774025438537,578.8826873183324,23.93355031702526,23.93355031702526,1583.733689449791,1854.4108468333166,1716.8641849806404,23.93355031702526,1200.3655341992767,1423.8064319416083,1417.6323903629768,1499.889818878805,1598.911653980409,1813.579151126387,1876.871144972705,1692.5720109400627,1884.233223005639,1741.4742302844409,1140.910035714473,1467.717428739115,1394.3601722935175,992.4381121883393,1413.0731102116124,1462.2841517940674,1688.6289631736895,1936.1614440065973,1873.7364462565927,1811.4499931558107,1634.5642154930267,2109.095576039434,2006.0076827651892,1831.1276387901498,1875.2694236734726,1708.03984215686,1775.1956296470864,1785.4082217400946,1728.712438066409,1700.4212551060084,1787.6223008354732,1388.7569239208094
B10,15.30962068,1955.3390826730385,2033.202139677725,1926.778430872773,1939.4466374239785,2255.233196479564,2405.605565290679,2442.3568699700486,2252.7869324305525,2266.134213454805,2289.608539265418,2301.949373810575,2371.3282101045365,1701.0533125456618,27.103593886786147,2033.2843182398126,2122.956833417592,1894.9872933241775,1720.8163029147995,1344.7202836642796,1537.0218583476772,1613.0199769147027,1326.6027195575646,1711.1699044490792,820.3747077236293,27.1035972226293,27.10359733382286,1853.7502212266527,2106.4279745438844,1901.8089712004646,27.1035972226293,1442.9621452311658,1617.8764168940943,1611.3849284921325,1815.0539823168508,1878.2681775826552,2049.0241549081543,2161.99357180997,1953.7643228533739,2132.3035934842933,1820.3158726398733,557.9342725325422,1122.8635988589313,1263.2892006802992,817.2281659743302,1409.6780557962095,1449.9069994818615,1937.8637058685383,2129.198908419589,1943.0011107305402,1966.9213406440601,1817.294248148093,2366.145413998242,2408.282610911349,2174.4098125679093,2205.287843950022,2031.6914306150138,2058.8120684725286,2116.403762759354,2022.2101096963431,2011.7488388473391,1895.236121624404,1397.1020757242165
B11,15.49435208,1736.211921368522,1843.9687966522256,1781.3973569586992,1746.9360103397082,2116.4026276213776,2176.524914476138,2244.087579290752,2090.6543455063315,2146.0755543657424,2168.2735612382075,2353.585975818612,2396.8266323892453,2126.951449080044,23.24914553159514,40.643168221065864,1966.1659314059948,1606.3974556410299,898.6052401779252,521.5480576433913,534.1998657035981,1321.744577752465,383.1220667202129,1346.0529466197772,22.074824723283164,22.074837254387255,23.293335134502335,1464.762217073302,1649.3844933787273,1084.4415682672238,23.293335134502335,793.9990369680063,1157.3006152004111,1290.2011667029676,1510.9683251972951,1548.077201198416,1640.7742018482277,1888.3206263950199,1647.492859693728,1778.8288124006224,1624.8707233180526,964.6570305696573,1204.2473464482257,1205.0103135924126,887.7571890705156,1298.72998479667,970.2124095250335,1872.9524680445481,1841.739329474546,1676.5214810482312,1582.430387846354,1697.1792774374826,2066.8847343343205,2075.6758637059393,1799.6634011697445,1751.1487209554105,1654.3925989842485,1701.1495762676227,1779.2285686348841,1616.6031504970558,1608.3118207335178,1498.2279017710173,942.8076172414891
B12-1,47.58764736,6057.107974100004,6303.378471586139,6105.873058597196,6139.093458949508,7280.640623616648,7872.310497363015,7912.813066590919,7366.134874562221,7500.500394357027,7467.845915701503,7666.632910197778,6970.324929099873,5022.718161643101,83.8974686809266,4044.9873427630555,5902.833377875596,5525.960052127572,4949.18232894505,2673.121255851248,4027.616177199901,4873.879964305512,2847.0742109653856,5002.139441932941,847.3832653512657,75.81573256485414,81.43620075050868,4930.888461327962,5979.242017532051,4635.2342501318135,82.66682791450556,3399.6343232454824,3970.687431586266,5010.618265337491,5805.380055627601,6108.851380567216,6545.427224604344,6912.785799901265,6309.631337108412,6832.576167561881,5849.774264787522,3487.8006734824426,3621.5123222201396,3996.3015134929465,2772.284086004792,4505.996686815199,4070.982652050145,5899.315006566986,5958.676699475409,5376.355037121561,5500.131260368496,5541.401665170404,7060.946404985789,7261.483717496856,6355.153069014342,6372.454190992353,5848.206896076174,6093.256735866461,6186.707156913962,5889.262385548006,5872.624964467105,5439.62425340725,3494.8138431772895
B13-2,48.49043407,5505.58387579266,5740.42583118012,5595.538397766644,5602.869474883027,6572.612049556576,7134.99526048833,7167.949194773651,6717.1648268362605,6827.22121263928,6773.974623025878,6938.735341281182,6309.750211937549,4662.219697301377,74.47127149013835,3572.6071795730177,5318.671386936252,4994.425383211872,4451.2802515759695,2361.230971187055,3605.1450254965134,4358.497025110058,2487.6002654559165,4524.917237302749,623.0864875109581,68.85151722350625,72.01224830689594,4389.917973396381,5350.056249833537,4065.4422587585614,73.24242138383859,2994.4121065846225,3482.4407672466955,4392.610079772431,5110.771765490566,5382.195629776529,5779.052990789372,6094.79569525356,5550.927905186398,6015.263440198646,5329.065635607328,3210.7392725140967,3255.7782481135937,3611.8113068312027,2529.1548092309677,4098.489559717534,3684.190682053223,5463.037661777288,5451.317987978867,4834.3336141303325,4998.9096692077255,5097.023204383227,6494.611065505023,6692.224834767155,5798.996594511119,5814.245708778948,5336.389556883965,5551.462882757299,5643.226637818901,5375.798373821675,5372.986124032508,4982.511917638848,3158.901399091325
B18,34.86752479,414.06648862889426,440.9225146319598,405.94625422932336,418.3149702642536,447.01341279917807,440.97271178468895,447.01341279917807,453.7176851977374,427.1877524451088,427.1877524451088,463.63073460876296,455.13380436309205,445.7739310243062,4.24827550019396,445.22119342004834,416.89756872000123,418.31616152890365,358.8383035307321,371.58327694378056,352.5608708395995,374.84265655190995,393.251916436986,369.5541677459331,213.75941124487093,77.98872139774119,4.24827550019396,354.21344037795905,366.9588522589893,359.5019079398501,113.26526085702695,290.48857331271677,323.05920707983455,312.7690894048226,366.53074293135785,345.33944186830166,406.18134386787597,435.5433577868707,366.53074293135785,406.18134386787597,350.86601103426534,325.4268239681749,295.3115424962753,282.6170475395947,275.1603845240942,270.912060053078,299.61122235962296,338.18409222543124,373.5863686909332,392.32140749775976,331.1032481200672,309.9125426893361,396.5698891331191,383.50029503792246,372.1336418442189,387.7109768382065,363.6372746275889,365.05323653993486,356.18035066347,343.86209386338567,351.9829431168034,391.34547725070144,359.151100861702
B19,24.37596249,658.8882474857129,667.3609563881114,636.508130162698,627.4162334311382,654.5841603795093,700.3995742395467,711.6798912690443,673.421756861634,655.197879075531,666.9356885812126,686.3977838913223,734.0023139362894,702.1853723021486,6.861736451023561,667.6637203089581,665.0863647282515,622.9464170271341,543.7399541545294,555.2413779945608,518.245263642394,570.7422440697109,524.3974058803392,541.6058120337341,477.1308238710669,100.05797742843578,6.861736451023561,513.1669147168283,607.9296180820534,552.0132924093509,57.782395361463216,428.2268503249836,504.5479108649834,536.6002025093562,597.7167430326075,625.1060659845085,686.9029367019793,715.7887194760888,659.4947002705334,738.1806572928257,641.2937581343077,482.02840320470057,522.3876104818053,494.5170278853643,463.0201997124859,491.01315121699025,507.0997165696614,551.5870784422676,653.5409360732068,639.6801569173515,601.3041289566894,537.1663914883715,711.702362168201,713.7407724183705,679.7489622842601,670.2964167448541,597.0526054050864,611.8956258517127,637.7588030474315,595.7406737968323,581.2904172874502,600.6188231221784,450.09364709216646
B20,36.21897912,415.85632389430737,441.54511734187264,406.94046714094577,419.7921510758431,448.0032525030792,442.2913947999534,448.0032525030792,455.14307873485075,428.0116172409617,428.0116172409617,465.48727930320393,456.2228492341321,440.58446614625365,4.283775354019046,446.57541454036766,418.01484771782435,419.0967776626457,359.4693029215089,372.32098685640636,351.68333908048226,374.1828695251139,392.7462860676885,368.8189163242816,202.19864726514916,61.21142184083337,4.283775354019046,354.8369600562816,367.6890247480104,360.20088086191157,102.95047487010704,290.92673294067333,323.4218595788096,313.7732716735793,366.94120785114643,346.6163352092113,406.92384195716716,436.91110447192773,366.94120785114643,406.92384195716716,336.8483724738474,312.2399859437778,282.94847759904616,271.1915193424911,264.05182367665384,260.1161215905667,287.97966687713847,326.9683826309953,361.6225444154141,379.43942783852515,320.17649876720526,299.5039394186714,383.3752550200609,371.2711213796729,364.8080479332958,380.5157872807532,356.58870766439634,358.0165455607382,349.4487921138843,337.69180039588497,345.91181134521355,385.510423651496,353.01529701335977
B21,78.1118886,3232.736075118036,3331.9850705219133,3178.1384840224014,3226.6143972642376,3360.50117441618,3400.6859044465245,3489.5730620631807,3531.9696838982227,3264.6192421825954,3283.5104662521676,3370.860053688337,3475.204155024805,3423.1367697244973,2022.1281075237173,3359.129818019724,3423.4056968803525,3233.4720013165906,2754.673181239738,2404.756366338496,2643.986393329892,3111.3694822696825,2350.2341970570983,2882.7852857489643,2298.655203210786,1649.2726457979954,35.046619161394275,2713.9935041876556,3064.440891613199,2848.8571465731493,278.48116013730623,1816.3431547159748,2564.4251166718796,2612.7199771642836,2901.595755291767,3029.0077997890157,3571.3450801659646,3710.445375231407,3325.3306682354214,3676.1595920859413,3440.1503676603747,2869.9587275123386,2763.20229405662,2677.008942213765,2663.3191290772975,2664.82638733915,2763.8190075040297,2894.4421068648576,3295.7476324469685,3347.1229423075974,2910.3704232265295,2801.383159203174,3529.2311132587906,3434.5773606381754,3396.6134661450724,3558.736726375951,3287.8539451677175,3457.7461471225106,3323.429909832616,3269.348771645732,3161.564775455877,3131.6126345215166,2850.2289895643253
B22,55.79087756,442.5563637967598,452.5012755614691,419.0869396382511,438.8266450455576,492.2014478909945,492.2014478909945,507.3380492541278,521.6682464393034,484.08703768258437,468.5136160794974,492.2014478909945,471.90664807298583,456.3333548390507,457.79485981123,457.57641140143073,470.44514190424957,470.44518079235024,387.0173397868489,394.03961404282484,395.34957270731576,385.4051202082726,377.5081105935548,398.0540965503318,363.17765946020387,363.39607017845907,38.38763410923015,366.03466885500876,422.4820686708728,403.17922522730527,239.24550249496085,299.70896021451426,361.8691830927796,334.3507851143431,377.05581408929663,379.8277414915144,466.6158323161096,484.89402931727375,426.5481744399372,475.973719095771,486.67362498801793,427.52153347361406,375.45886941588304,375.24045929590625,384.16152583561416,369.83090864156713,400.910516144063,431.18481086858696,459.2579220894502,512.781593476114,424.96880524207324,445.9518282937163,511.5385793915019,499.91298841050036,474.0917170613767,489.4465606889557,483.01227943621956,489.6649708089325,462.466043120938,462.466043120938,440.45817226776853,425.25294353018114,412.8218360499718
