OBJECTID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
263,6.138458306,116.31131024949671,122.38472122115405,114.59243054295288,116.31131024949671,148.28231075280075,150.80329831386254,151.7200701658884,153.43894987243223,144.38616541370016,142.66728570715634,142.66728570715634,148.6260326813058,142.2088997811434,131.4372356158675,146.105045120244,144.8445513397131,142.2088997811434,122.38445115713544,82.73555390911952,122.72817308564048,158.709982925553,97.63242134449314,132.8121233298877,107.48731365774319,108.7478074382741,1.718675050251742,123.64467487364773,139.91670008706018,129.25969991929213,1.718675050251742,86.74609318170937,115.50866226694151,129.83274984281297,135.2187169574602,145.3026672017074,180.59703318460984,184.83690045221545,162.4914642671457,180.59703318460984,169.4816470908289,144.84428127569447,129.028791640316,126.04946798307945,133.38517325340848,126.05126850122026,129.03064198829497,140.60441400808884,151.37607817336473,156.53271729299624,132.46840140138264,132.46840140138264,168.1064893127901,166.84599553225922,161.34563448412268,172.00263465189067,166.04388767774122,168.221153310298,159.1683688515659,157.44948914502208,154.9285015839603,144.27150141619228,142.09423578363553
264,6.138657113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,6.138855955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,6.139054837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,6.139253607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,6.139452412,236.54667686745404,245.35440903733397,234.0302246758459,240.32133379783036,242.83799955979762,250.38722799240662,256.6783371143911,264.2276936892156,244.09611887042215,239.063171773134,250.3871852783348,252.90380832623026,242.8381704160849,79.2683508208365,234.03039553213316,225.2227915044687,220.1898871212524,200.05826958838713,202.57489263628256,189.99250353602633,200.05831230245894,213.89864985705245,202.5747644940671,162.3114867142648,176.15182426885826,2.516452191608154,189.99220453752358,223.9645440516287,213.8985644289088,106.94945307074167,169.86058700465833,184.95951372466638,193.7672458945463,217.67352035778788,223.9645013375569,257.93684085166205,274.2937587400791,232.77210536522136,261.71132692575105,254.1620130649984,235.28855755682952,221.44809186002055,207.60771159135524,192.508827585419,197.5419028249226,200.05835501653075,218.93151152619694,246.61248563388665,245.3544944654776,235.28847212868587,216.4151020486606,273.0354258590955,266.74414588082374,270.5188455252719,254.16192763685478,239.0633426294213,256.67842254253475,247.87077580079847,242.83791413165397,232.77206265114953,245.35432360919032,220.18980169310873
269,6.139651256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,6.139849988,1001.7826746413062,1045.770037485783,985.4234010988932,1016.2483608742369,1010.0296469001116,1048.8983528797291,1073.5736451322382,1072.3163172332272,1035.841727314622,1043.8691704393652,1069.0544724617346,1109.952120027791,1123.7132685240972,10.69398942797177,1004.8932965569117,991.0095873579942,950.1275030456769,867.5747271454289,844.4603043576159,805.5250986901649,814.5061052690494,853.5935122578913,888.1896931966413,593.7733522844565,10.69398942797177,10.69398942797177,853.9988046113536,942.1330939662705,906.2113666231214,149.69552599955585,663.8981264196374,826.3249084646667,774.1815921454396,863.7248933438863,852.1362535542768,973.2466969719239,990.2565896737042,901.9706859147196,1007.1684231561311,882.9438840212533,663.6662253322237,768.5447378192854,730.2309664708233,663.5826441260989,723.8910079877415,735.8420226244692,818.8978916761166,983.7255806980803,967.3409493184483,895.6338031287954,776.0108641505853,1005.6662318786372,993.1216433610708,971.8778312653114,1010.8825436014342,872.6482716208945,943.0985359893396,919.196012784395,905.4348138689659,878.2015951047533,883.0815463582462,717.1059762059368
271,6.286063322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,5.434473783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,6.303024015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,6.300606866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,6.298187856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,6.295766847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,6.293343888,442.55627151890417,452.50126721577755,419.0868525414628,438.8266359469736,492.2014389806133,492.2014389806133,507.3380404736219,521.6682373362105,484.0870293772082,468.51360795066245,492.2014389806133,471.906602799954,456.3333491869286,457.79481590413394,457.57640593736534,470.4451360827486,470.4451360827486,387.0173033285601,394.0395793162353,395.34953484460107,385.40508084110644,377.5080741904712,398.0540583122433,363.1776254162904,363.39603538305903,38.387630772596125,366.03466618864786,422.48206561708173,403.1792220276334,239.24548338873,299.7089568813034,361.86917951079954,334.3507822065238,377.05581193868494,379.82773845650195,466.6158289013159,484.89402570709603,426.5481711820295,475.9737149802703,486.6736185810869,427.521527805052,375.4588641552751,375.24045418850653,384.1615203339237,369.83090374622265,400.9105114290981,431.1848066590487,459.2578770410943,512.7815879327106,424.9687674882731,445.95182345517446,511.53853118227386,499.91294156921435,474.09170966494696,489.44655331120384,483.01227230336485,489.66496327797245,462.4660362700006,462.4660362700006,440.45816570591063,425.2529012885817,412.8218302772141
278,6.290918933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,6.288492124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,7.047853168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,3.871850645,164.67823283786805,179.2392233362415,156.93863765250308,164.67823283786805,172.88141488896878,170.91720091211812,177.73507838842661,166.0635374126603,172.88141488896878,164.79197572320575,177.73507838842661,176.11719055527402,178.08140453212468,71.53339080241285,168.374077533209,168.374077533209,166.40986355635837,155.0846487242901,148.61309739167967,145.95623112743286,154.0456702931959,156.0098842700466,152.42778246004332,110.36269879807547,97.07544597062046,1.617924099510341,146.30255727113092,151.15622077058876,138.21311810536787,136.59523027221528,131.74156677275744,133.35945460591006,138.67318713440363,156.46995329908236,166.8699325853941,184.6666987500728,184.6666987500728,176.5772595843098,181.4309230837676,173.22774103266684,148.61309739167967,96.14803444340005,143.75943389222184,135.32366858276072,143.75943389222184,146.99520955852705,153.12043474743945,167.6814252458129,162.82776174635507,156.7025365574427,166.40986355635837,182.58874188788445,184.20662972103707,183.51397743364095,191.603416599404,178.6603139341831,181.54976345679026,181.54976345679026,178.6603139341831,162.13510945895894,163.17408789005313,148.2667712479816
282,7.052048588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,7.049952265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
